2022.02.16,12:00,115.64900,115.72200,115.63000,115.68600,5786
2022.02.16,13:00,115.68500,115.70100,115.64800,115.67200,3600
2022.02.16,14:00,115.67100,115.72300,115.64800,115.68200,6057
2022.02.16,15:00,115.68400,115.77400,115.44800,115.47700,10812
2022.02.16,16:00,115.47700,115.54600,115.37500,115.43400,12107
2022.02.16,17:00,115.43500,115.53900,115.39900,115.42900,9895
2022.02.16,18:00,115.42800,115.49700,115.39900,115.41200,6134
2022.02.16,19:00,115.41000,115.47300,115.38800,115.44600,4158
2022.02.16,20:00,115.44600,115.55200,115.43300,115.52000,4651
2022.02.16,21:00,115.51600,115.55300,115.35000,115.39500,11208
2022.02.16,22:00,115.39600,115.46300,115.38400,115.41800,4488
2022.02.16,23:00,115.41900,115.46800,115.41400,115.44500,2098
2022.02.17,00:00,115.45600,115.45600,115.40500,115.44900,1621
2022.02.17,01:00,115.45300,115.46500,115.32800,115.38700,3539
2022.02.17,02:00,115.38400,115.47100,115.32400,115.45300,4904
2022.02.17,03:00,115.45100,115.53100,115.44400,115.46500,5146
2022.02.17,04:00,115.46300,115.52300,115.43100,115.46400,3637
2022.02.17,05:00,115.46500,115.49200,115.12200,115.17300,7318
2022.02.17,06:00,115.17400,115.29700,115.12700,115.25600,17883
2022.02.17,07:00,115.25400,115.33600,115.20500,115.23200,6319
2022.02.17,08:00,115.23000,115.40000,115.15900,115.28500,7339
2022.02.17,09:00,115.28400,115.32600,115.23600,115.29100,6103
2022.02.17,10:00,115.29100,115.34800,114.99800,115.07900,15728
2022.02.17,11:00,115.07800,115.09700,114.94400,115.08600,11770
2022.02.17,12:00,115.08600,115.18100,115.03200,115.03300,5810
2022.02.17,13:00,115.03500,115.08200,114.99700,115.05600,4294
2022.02.17,14:00,115.05600,115.10300,114.98200,114.99400,5423
2022.02.17,15:00,114.99400,115.10500,114.83800,114.87700,13383
2022.02.17,16:00,114.87600,115.13300,114.86400,114.93500,17699
2022.02.17,17:00,114.93600,115.04400,114.86100,114.96000,14136
2022.02.17,18:00,114.96000,115.03600,114.92800,115.03100,8761
2022.02.17,19:00,115.03300,115.05600,115.00000,115.04700,4740
2022.02.17,20:00,115.04500,115.07400,114.98900,115.00200,4687
2022.02.17,21:00,115.00300,115.05500,114.86900,114.87300,4845
2022.02.17,22:00,114.87300,114.97600,114.86700,114.90400,5137
2022.02.17,23:00,114.90400,114.95500,114.90200,114.91100,2923
2022.02.18,00:00,114.94000,114.95200,114.86200,114.94600,7322
2022.02.18,01:00,114.94600,114.94600,114.75900,114.85600,4325
2022.02.18,02:00,114.85500,114.93700,114.78200,114.91300,6605
2022.02.18,03:00,114.91300,115.27100,114.91300,115.13000,13528
2022.02.18,04:00,115.13000,115.22000,115.11700,115.19400,6873
2022.02.18,05:00,115.19500,115.19700,115.12000,115.12700,4769
2022.02.18,06:00,115.12800,115.19500,115.11800,115.17500,3353
2022.02.18,07:00,115.17600,115.22400,115.15700,115.20400,3163
2022.02.18,08:00,115.20300,115.20900,115.14800,115.16500,2833
2022.02.18,09:00,115.16600,115.18700,115.04700,115.11200,4990
2022.02.18,10:00,115.11200,115.29100,115.10000,115.18700,8888
2022.02.18,11:00,115.18600,115.20600,115.11500,115.14600,6519
2022.02.18,12:00,115.14600,115.18900,115.12900,115.17600,4841
2022.02.18,13:00,115.17700,115.23500,115.15100,115.15700,4201
2022.02.18,14:00,115.15600,115.16700,115.09600,115.12100,4395
2022.02.18,15:00,115.12100,115.14300,115.00600,115.07100,11512
